Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104468,SMCAL,Mesocalanus tenuicornis,C6 AF,1,1,8.25259022,0.121174077,1639.7,0,338.75,0.041047959,3.00E-01,2.64E-02,4.10E+00,3.00E+01,2.64E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C5,1,0.0625,8.25259022,1.938785227,860.8,0,68.35,0.132508882,1.41E+00,1.18E-01,1.33E+01,1.41E+02,1.18E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C6 AF,4,0.0625,8.25259022,7.755140906,1147.7,3.9,168.73,1.30853288,1.12E+01,9.70E-01,1.31E+02,1.12E+03,9.70E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C6 AM,1,0.0625,8.25259022,1.938785227,963.3,0,97.18,0.188401667,1.84E+00,1.56E-01,1.88E+01,1.84E+02,1.56E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104196,WMCAL,Paracalanus,C4,8,0.03125,8.25259022,31.02056362,499.2,8,7.13,0.221285918,3.97E+00,3.12E-01,2.21E+01,3.97E+02,3.12E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104196,WMCAL,Paracalanus,C5,15,0.03125,8.25259022,58.1635568,629.1,4.3,14.61,0.849718657,1.29E+01,1.04E+00,8.50E+01,1.29E+03,1.04E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104196,WMCAL,Paracalanus,C6 AF,13,0.03125,8.25259022,50.40841589,687.2,6.9,19.48,0.981983187,1.39E+01,1.13E+00,9.82E+01,1.39E+03,1.13E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104196,WMCAL,Paracalanus,C6 AM,4,0.03125,8.25259022,15.51028181,686.9,4.2,19.26,0.298739114,4.26E+00,3.45E-01,2.99E+01,4.26E+02,3.45E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C6 AF,1,0.0625,8.25259022,1.938785227,465.3,0,5.6,0.01086273,2.07E-01,1.61E-02,1.09E+00,2.07E+01,1.61E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C1,28,0.0078125,8.25259022,434.2878907,391.2,5.4,3.27,1.42020519,3.06E+01,2.35E+00,1.42E+02,3.06E+03,2.35E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C2,26,0.0078125,8.25259022,403.2673271,470.8,4.6,5.86,2.362129465,4.45E+01,3.47E+00,2.36E+02,4.45E+03,3.47E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C3,29,0.0078125,8.25259022,449.7981726,559.9,5.1,10.14,4.560278048,7.55E+01,5.99E+00,4.56E+02,7.55E+03,5.99E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C4,26,0.0078125,8.25259022,403.2673271,655.6,4.9,16.67,6.72340139,9.91E+01,7.98E+00,6.72E+02,9.91E+03,7.98E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C5,14,0.0078125,8.25259022,217.1439454,792.5,5.2,30.38,6.596086368,8.45E+01,6.93E+00,6.60E+02,8.45E+03,6.93E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,9,0.03125,8.25259022,34.89813408,681.5,11.1,19.41,0.677273454,9.56E+00,7.74E-01,6.77E+01,9.56E+02,7.74E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,37,0.015625,8.25259022,286.9402135,886.4,5.4,43.3,12.4253257,1.46E+02,1.21E+01,1.24E+03,1.46E+04,1.21E+03
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,5,0.015625,8.25259022,38.77570453,719.2,6.2,22.41,0.868806814,1.19E+01,9.71E-01,8.69E+01,1.19E+03,9.71E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,128634,WMCAL,Corycaeus, ,1,0.0625,8.25259022,1.938785227,630.1,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C3,3,1,8.25259022,0.36352223,2681.9,2.9,454.39,0.165181881,1.13E+00,1.00E-01,1.65E+01,1.13E+02,1.00E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C4,8,1,8.25259022,0.969392613,3464.4,7.4,1022.69,0.99138579,5.56E+00,5.07E-01,9.91E+01,5.56E+02,5.07E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C5,2,1,8.25259022,0.242348153,4608.2,4,2453.09,0.594502267,2.73E+00,2.55E-01,5.95E+01,2.73E+02,2.55E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196779,LGCAL,Paraeuchaeta elongata,C2,1,1,8.25259022,0.121174077,1241.2,0,120.5,0.01460179,1.36E-01,1.16E-02,1.46E+00,1.36E+01,1.16E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C1,1,0.0625,8.25259022,1.938785227,395.1,0,5.06,0.009801931,1.91E-01,1.49E-02,9.80E-01,1.91E+01,1.49E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C3,3,0.0625,8.25259022,5.81635568,771.2,10.2,40.46,0.235312498,2.81E+00,2.32E-01,2.35E+01,2.81E+02,2.32E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C4,2,0.0625,8.25259022,3.877570453,920.8,2.6,68.35,0.26504967,2.81E+00,2.36E-01,2.65E+01,2.81E+02,2.36E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C5,1,0.0625,8.25259022,1.938785227,979.7,0,82.62,0.160182663,1.63E+00,1.37E-01,1.60E+01,1.63E+02,1.37E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C1-5,64,0.00390625,8.25259022,1985.316072,402.9,11.3,8.67,17.22254887,2.93E+02,2.32E+01,1.72E+03,2.93E+04,2.32E+03
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AF,25,0.00390625,8.25259022,775.5140906,451.7,7.4,12.16,9.433615195,1.49E+02,1.19E+01,9.43E+02,1.49E+04,1.19E+03
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AM,5,0.00390625,8.25259022,155.1028181,401.7,4.6,8.29,1.286326621,2.23E+01,1.76E+00,1.29E+02,2.23E+03,1.76E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,157737,NONCAL,Oithona spinirostris,C1-5,1,0.25,8.25259022,0.484696307,727,0,53.98,0.026164374,2.94E-01,2.45E-02,2.62E+00,2.94E+01,2.45E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C6 AF,3,0.0625,8.25259022,5.81635568,451.2,7.2,12.05,0.070102589,1.11E+00,8.88E-02,7.01E+00,1.11E+02,8.88E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C5,2,0.03125,8.25259022,7.755140906,938.7,1.1,56.1,0.435063068,4.84E+00,4.04E-01,4.35E+01,4.84E+02,4.04E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,254330,MDCAL,Epilabidocera amphitrites,C5,2,1,8.25259022,0.242348153,1854.9,0.4,357.58,0.086658128,6.25E-01,5.52E-02,8.67E+00,6.25E+01,5.52E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,254330,MDCAL,Epilabidocera amphitrites,C6 AM,1,1,8.25259022,0.121174077,2483.4,0,1028.37,0.124611311,7.01E-01,6.39E-02,1.25E+01,7.01E+01,6.39E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,116115,NONCAL,Microsetella norvegica, ,2,0.0625,8.25259022,3.877570453,579,50.4,12.65,0.049063064,7.43E-01,5.96E-02,4.91E+00,7.43E+01,5.96E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans, ,1,0.5,8.25259022,0.242348153,1935.7,0,9.02,0.002185662,1.40E-02,1.70E-03,2.19E-01,1.40E+00,1.70E-01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans,Mat. Stg. II,5,0.5,8.25259022,1.211740767,6352.5,62.9,837.3,1.014589465,1.87E+00,2.65E-01,1.01E+02,1.87E+02,2.65E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans,Mat. Stg. IV,2,0.5,8.25259022,0.484696307,9819.1,1.5,1432.27,0.694214036,1.36E+00,1.92E-01,6.94E+01,1.36E+02,1.92E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,139178,PTER,Clione limacina, ,3,1,8.25259022,0.36352223,1153.3,17.5,396.56,0.144158578,1.12E+00,5.75E-02,1.44E+01,1.12E+02,5.75E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,140223,PTER,Limacina helicina, ,18,0.015625,8.25259022,139.5925363,338.1,23.1,12.75,1.77929438,3.00E+01,1.39E+00,1.78E+02,3.00E+03,1.39E+02
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,103367,LARV,Oikopleura, ,1,0.015625,8.25259022,7.755140906,666.7,0,69.29,0.537340822,1.04E+01,8.63E-01,5.37E+01,1.04E+03,8.63E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,103413,LARV,Oikopleura labradoriensis, ,1,0.125,8.25259022,0.969392613,477.4,0,29.8,0.028891153,6.79E-01,5.51E-02,2.89E+00,6.79E+01,5.51E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,103407,LARV,Oikopleura dioica, ,38,0.0078125,8.25259022,589.3907089,534.1,37.3,49.99,29.46541368,5.76E+02,4.78E+01,2.95E+03,5.76E+04,4.78E+03
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,103375,LARV,Fritillaria borealis, ,2,0.015625,8.25259022,15.51028181,422.4,14.8,0.68,0.010612924,5.98E-01,4.33E-02,1.06E+00,5.98E+01,4.33E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,254453,AMPH,Themisto pacifica, ,5,1,8.25259022,0.605870383,2421.5,6,579.71,0.351228726,3.81E+00,2.26E-01,3.51E+01,3.81E+02,2.26E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,180759,AMPH,Primno macropa, ,1,1,8.25259022,0.121174077,1930.6,0,251.38,0.030460995,4.02E-01,2.33E-02,3.05E+00,4.02E+01,2.33E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1130,DECA,Decapoda,Zoea,1,0.015625,8.25259022,7.755140906,3252.6,0,5804.07,45.01137174,3.54E+02,1.81E+01,4.50E+03,3.54E+04,1.81E+03
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106777,MERO,Hippolytidae,Zoea,3,1,8.25259022,0.36352223,3977.8,10.8,922.82,0.335466608,4.03E+00,1.96E-01,3.35E+01,4.03E+02,1.96E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106673,MERO,Brachyura,Zoea,1,1,8.25259022,0.121174077,1057.9,0,561.49,0.068037868,9.23E-01,4.41E-02,6.80E+00,9.23E+01,4.41E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,106738,MERO,Paguridae,Zoea,2,1,8.25259022,0.242348153,1025.7,50,624.57,0.151364534,1.89E+00,9.11E-02,1.51E+01,1.89E+02,9.11E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Egg,9,0.015625,8.25259022,69.79626816,385.1,6.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Nauplius,5,0.015625,8.25259022,38.77570453,447.8,4.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Calyptopis,3,0.03125,8.25259022,11.63271136,1079.2,24.4,26.28,0.305658754,8.91E+00,3.64E-01,3.06E+01,8.91E+02,3.64E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Furcilia,14,0.5,8.25259022,3.392874146,2778.1,10.6,208.86,0.708623748,1.29E+01,5.60E-01,7.09E+01,1.29E+03,5.60E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,237851,EUPH,Euphausia pacifica,Juvenile,1,1,8.25259022,0.121174077,4347.7,0,1027.25,0.124475567,1.57E+00,7.14E-02,1.24E+01,1.57E+02,7.14E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,883,MERO,Polychaeta,Larvae,1,0.015625,8.25259022,7.755140906,1484.7,0,53.9,0.418012224,4.94E+00,2.78E-01,4.18E+01,4.94E+02,2.78E+01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1082,MERO,Cirripedia,Nauplius,1,0.015625,8.25259022,7.755140906,379.2,0,2.9,0.022520689,5.01E-01,3.83E-02,2.25E+00,5.01E+01,3.83E+00
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,1082,MERO,Cirripedia,Cyprid,1,1,8.25259022,0.121174077,843.2,0,87.99,0.010662071,1.07E-01,9.03E-03,1.07E+00,1.07E+01,9.03E-01
SKQ202012,QuadNet,0.25,Vertical,150,2020-09-01T12:18:50-0800,2020-09-01T12:26:11-0800,-149.4679,59.8444,269,GAK01,0,100,0,105,MERO,Bivalvia,Larvae,23,0.0078125,8.25259022,356.7364817,254.1,18.7,1.89,0.673025955,1.79E+01,7.86E-01,6.73E+01,1.79E+03,7.86E+01
