Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,349800,MDCAL,Candacia columbiae,C4,1,1,138.3,0.007230658,1621.6,0,425.65,3.08E-03,1.78E-02,1.58E-03,3.08E-01,1.78E+00,1.58E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,349800,MDCAL,Candacia columbiae,C6 AM,2,1,138.3,0.014461316,2636.2,3.7,1803.94,2.61E-02,1.08E-01,9.99E-03,2.61E+00,1.08E+01,9.99E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105440,CHAET,Parasagitta elegans,Mat. Stg. III,2,0.5,138.3,0.028922632,15377.7,33.8,6900.15,2.00E-01,2.17E-01,3.23E-02,2.00E+01,2.17E+01,3.23E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105440,CHAET,Parasagitta elegans,Mat. Stg. IV,13,0.5,138.3,0.187997108,21740,9.9,17585.09,3.31E+00,2.99E+00,4.56E-01,3.31E+02,2.99E+02,4.56E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105416,CHAET,Eukrohnia hamata,Mat. Stg. II,19,0.25,138.3,0.549530007,9366.2,14.1,1019.71,5.60E-01,9.75E-01,1.36E-01,5.60E+01,9.75E+01,1.36E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105416,CHAET,Eukrohnia hamata,Mat. Stg. III,18,0.25,138.3,0.520607375,13700.8,12.8,4068.04,2.12E+00,2.67E+00,3.89E-01,2.12E+02,2.67E+02,3.89E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105416,CHAET,Eukrohnia hamata,Mat. Stg. IV,5,0.25,138.3,0.14461316,17412.4,24.7,11489.19,1.66E+00,1.58E+00,2.39E-01,1.66E+02,1.58E+02,2.39E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,266259,CHAET,Pseudosagitta scrippsae,Mat. Stg. IV,1,1,138.3,0.007230658,21667.6,0,13155.23,9.51E-02,9.28E-02,1.40E-02,9.51E+00,9.28E+00,1.40E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,139178,PTER,Clione limacina, ,9,1,138.3,0.065075922,4718.6,56.2,11916.53,7.75E-01,2.08E+00,1.19E-01,7.75E+01,2.08E+02,1.19E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,140223,PTER,Limacina helicina, ,5,1,138.3,0.03615329,1227.7,43.5,663.45,2.40E-02,1.26E-01,6.64E-03,2.40E+00,1.26E+01,6.64E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,254453,AMPH,Themisto pacifica, ,35,0.5,138.3,0.506146059,2298.1,19.4,544.14,2.75E-01,2.48E+00,1.47E-01,2.75E+01,2.48E+02,1.47E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,428630,AMPH,Cyphocaris challengeri, ,11,0.5,138.3,0.159074476,4174.1,47.1,2917.17,4.64E-01,2.53E+00,1.60E-01,4.64E+01,2.53E+02,1.60E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,180759,AMPH,Primno macropa, ,3,0.5,138.3,0.043383948,4804.6,52.5,5477.67,2.38E-01,1.18E+00,7.56E-02,2.38E+01,1.18E+02,7.56E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,106777,MERO,Hippolytidae,Zoea,1,1,138.3,0.007230658,5088,0,1776.1,1.28E-02,1.11E-01,5.52E-03,1.28E+00,1.11E+01,5.52E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,1128,EUPH,Euphausiacea,Calyptopis,1,0.5,138.3,0.014461316,998.2,0,20.91,3.02E-04,7.93E-03,3.22E-04,3.02E-02,7.93E-01,3.22E-02
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,1128,EUPH,Euphausiacea,Furcilia,6,0.5,138.3,0.086767896,909,19.5,17.71,1.54E-03,4.13E-02,1.67E-03,1.54E-01,4.13E+00,1.67E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,237873,EUPH,Thysanoessa longipes,Juvenile,1,1,138.3,0.007230658,7909.4,0,7324.89,5.30E-02,3.52E-01,1.70E-02,5.30E+00,3.52E+01,1.70E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,127482,OSTR,Halocyprididae, ,34,0.5,138.3,0.491684743,1648,10.1,311.55,1.53E-01,7.59E-01,2.57E-02,1.53E+01,7.59E+01,2.57E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,883,POLY,Polychaeta, ,2,1,138.3,0.014461316,5077.7,22.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,131568,POLY,Tomopteris septentrionalis, ,1,1,138.3,0.007230658,8331.2,0,4752.33,3.44E-02,1.19E-01,7.67E-03,3.44E+00,1.19E+01,7.67E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,1082,MERO,Cirripedia,Nauplius,1,0.5,138.3,0.014461316,284.2,0,1.1,1.59E-05,3.72E-04,2.76E-05,1.59E-03,3.72E-02,2.76E-03
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,105,MERO,Bivalvia,Larvae,1,0.5,138.3,0.014461316,378.7,0,5.43,7.86E-05,1.41E-03,6.35E-05,7.86E-03,1.41E-01,6.35E-03
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,135418,SIPH,Dimophyes arctica,Anterior nectophore,7,0.5,138.3,0.101229212,6503.4,6,10489.02,1.06E+00,5.72E-01,4.95E-02,1.06E+02,5.72E+01,4.95E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,135418,SIPH,Dimophyes arctica,Posterior nectophore,6,0.5,138.3,0.086767896,3096.5,14.8,756.16,6.56E-02,6.43E-02,5.15E-03,6.56E+00,6.43E+00,5.15E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,10194,FISH,Actinopterygii,Egg,1,1,138.3,0.007230658,1032.2,0,638.39,4.62E-03,1.25E-02,7.87E-03,4.62E-01,1.25E+00,7.87E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,514245,DECA,Pasiphaea pacifica,Juvenile,1,1,138.3,0.007230658,28000,0,175444.14,1.27E+00,3.76E+00,2.14E-01,1.27E+02,3.76E+02,2.14E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,16349,CNID,Narcomedusae, ,1,1,138.3,0.007230658,1901.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,103413,LARV,Oikopleura labradoriensis,Tail,1,0.5,138.3,0.014461316,998.6,0,192.3,2.78E-03,3.54E-02,3.04E-03,2.78E-01,3.54E+00,3.04E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,16844,CNID,Halicreatidae, ,1,1,138.3,0.007230658,2314.3,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,1,200,100,1371,SIPH,Siphonophorae,0,1,1,138.3,0.007230658,5188.7,0,3290.43,2.38E-02,1.69E-02,1.41E-03,2.38E+00,1.69E+00,1.41E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,104075,MDCAL,Aetideidae,C4,1,0.125,100.2,0.079840319,1478.2,0,319.15,2.55E-02,1.70E-01,1.49E-02,1.02E+00,6.78E+00,5.98E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,104112,SMCAL,Aetideus,C6 AF,5,0.125,100.2,0.399201597,1458.7,3.2,307,1.23E-01,8.23E-01,7.24E-02,4.90E+00,3.29E+01,2.90E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,104117,MDCAL,Chiridius,C5,1,0.125,100.2,0.079840319,1666.3,0,465.67,3.72E-02,2.27E-01,2.02E-02,1.49E+00,9.06E+00,8.08E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,104117,MDCAL,Chiridius,C6 AF,1,0.125,100.2,0.079840319,2216.3,0,1144.78,9.14E-02,4.51E-01,4.13E-02,3.66E+00,1.80E+01,1.65E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C3,1,0.125,100.2,0.079840319,1479.9,0,206.19,1.65E-02,1.21E-01,1.06E-02,6.59E-01,4.85E+00,4.22E-01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C4,22,0.125,100.2,1.756487026,1845.6,8.5,421.87,7.41E-01,4.59E+00,4.08E-01,2.96E+01,1.84E+02,1.63E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C5,12,0.125,100.2,0.958083832,2259.4,8,793.58,7.60E-01,4.07E+00,3.69E-01,3.04E+01,1.63E+02,1.47E+01
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C6 AF,1,0.125,100.2,0.079840319,2555.4,0,1144.29,9.14E-02,4.51E-01,4.13E-02,3.65E+00,1.80E+01,1.65E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C6 AM,1,0.125,100.2,0.079840319,2603.2,0,1212.82,9.68E-02,4.72E-01,4.33E-02,3.87E+00,1.89E+01,1.73E+00
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T04:37:19-0800,2019-09-17T05:06:49-0800,-149.4689,59.8304,277,GAK01,2,100,60,196771,WMCAL,Calanus pacificus,C6 AM,1,0.125,100.2,0.079840319,1884.5,0,451.14,3.60E-02,2.21E-01,1.97E-02,1.44E+00,8.84E+00,7.88E-01
