Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C5,2,0.015625,13.80271668,9.273536722,487,25.8,7.2,0.066786329,1.11E+00,8.79E-02,6.68E+00,1.11E+02,8.79E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C6 AF,1,0.015625,13.80271668,4.636768361,483.6,0,6.33,0.02935884,5.18E-01,4.06E-02,2.94E+00,5.18E+01,4.06E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C1,11,0.00390625,13.80271668,204.0178079,384.4,3,3.07,0.627068747,1.31E+01,1.00E+00,6.27E+01,1.31E+03,1.00E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C2,19,0.00390625,13.80271668,352.3943954,472.2,5.1,5.92,2.086218696,3.73E+01,2.92E+00,2.09E+02,3.73E+03,2.92E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C3,11,0.00390625,13.80271668,204.0178079,552,4.7,9.68,1.974802624,3.15E+01,2.50E+00,1.97E+02,3.15E+03,2.50E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C4,12,0.00390625,13.80271668,222.5648813,641.3,6.7,15.64,3.481572013,4.96E+01,3.99E+00,3.48E+02,4.96E+03,3.99E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C5,16,0.00390625,13.80271668,296.7531751,769.8,6.9,27.9,8.279485604,1.03E+02,8.44E+00,8.28E+02,1.03E+04,8.44E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,13,0.015625,13.80271668,60.2779887,705.7,9.5,21.47,1.294291674,1.70E+01,1.39E+00,1.29E+02,1.70E+03,1.39E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,20,0.015625,13.80271668,92.73536722,914.5,6.1,47.93,4.445178367,4.87E+01,4.06E+00,4.45E+02,4.87E+03,4.06E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,18,0.015625,13.80271668,83.4618305,771.7,5.9,28.01,2.337733956,2.90E+01,2.38E+00,2.34E+02,2.90E+03,2.38E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C3,2,0.25,13.80271668,0.579596045,2625.2,16.1,442.45,0.256443268,1.66E+00,1.48E-01,2.56E+01,1.66E+02,1.48E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C4,2,0.25,13.80271668,0.579596045,3616.6,4.7,1154.77,0.669299358,3.49E+00,3.20E-01,6.69E+01,3.49E+02,3.20E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C2,2,0.015625,13.80271668,9.273536722,592.8,0.5,17.62,0.163370221,2.27E+00,1.83E-01,1.63E+01,2.27E+02,1.83E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C1-5,65,0.00390625,13.80271668,1205.559774,383.9,11.3,7.44,8.968707271,1.51E+02,1.19E+01,8.97E+02,1.51E+04,1.19E+03
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AF,15,0.00390625,13.80271668,278.2061017,440.1,7.8,11.22,3.120416914,4.79E+01,3.83E+00,3.12E+02,4.79E+03,3.83E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AM,6,0.00390625,13.80271668,111.2824407,410.4,6.9,8.94,0.994570824,1.61E+01,1.28E+00,9.95E+01,1.61E+03,1.28E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,157737,NONCAL,Oithona spinirostris,C6 AF,1,0.015625,13.80271668,4.636768361,699.5,0,47.79,0.221574131,2.44E+00,2.03E-01,2.22E+01,2.44E+02,2.03E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C6 AF,1,0.03125,13.80271668,2.318384181,436.2,0,10.7,0.024809361,3.87E-01,3.08E-02,2.48E+00,3.87E+01,3.08E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AF,1,0.015625,13.80271668,4.636768361,1169.8,0,147.66,0.684688086,5.78E+00,4.98E-01,6.85E+01,5.78E+02,4.98E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans, ,1,1,13.80271668,0.072449506,13518.2,0,3882.68,0.281298206,4.15E-01,6.05E-02,2.81E+01,4.15E+01,6.05E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans,Mat. Stg. II,3,1,13.80271668,0.217348517,8142.8,8.6,811.5,0.176377393,3.74E-01,5.20E-02,1.76E+01,3.74E+01,5.20E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans,Mat. Stg. III,4,1,13.80271668,0.289798023,15995.3,8.3,6674.7,1.934316085,2.50E+00,3.71E-01,1.93E+02,2.50E+02,3.71E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,139178,PTER,Clione limacina, ,1,0.25,13.80271668,0.289798023,583.1,0,85.76,0.024852029,2.65E-01,1.30E-02,2.49E+00,2.65E+01,1.30E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,140223,PTER,Limacina helicina, ,65,0.00390625,13.80271668,1205.559774,276.3,40.6,10.86,13.09218018,1.84E+02,8.62E+00,1.31E+03,1.84E+04,8.62E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,140223,PTER,Limacina helicina, ,2,0.015625,13.80271668,9.273536722,1821.9,7.3,1431.59,13.2759157,7.32E+01,3.91E+00,1.33E+03,7.32E+03,3.91E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,103367,LARV,Oikopleura, ,5,0.03125,13.80271668,11.5919209,419.4,27.5,23.95,0.277669077,6.35E+00,5.15E-01,2.78E+01,6.35E+02,5.15E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,103413,LARV,Oikopleura labradoriensis, ,1,0.03125,13.80271668,2.318384181,608.5,0,55.02,0.127548018,2.48E+00,2.05E-01,1.28E+01,2.48E+02,2.05E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,103413,LARV,Oikopleura labradoriensis, ,1,0.25,13.80271668,0.289798023,1200.4,0,306.14,0.088719991,1.15E+00,1.00E-01,8.87E+00,1.15E+02,1.00E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,103407,LARV,Oikopleura dioica, ,37,0.03125,13.80271668,85.78021468,471.8,43.6,39.74,3.409250375,6.53E+01,5.40E+00,3.41E+02,6.53E+03,5.40E+02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,103375,LARV,Fritillaria borealis, ,7,0.03125,13.80271668,16.22868926,361.6,19.7,0.45,0.007259398,4.22E-01,3.04E-02,7.26E-01,4.22E+01,3.04E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,254453,AMPH,Themisto pacifica, ,4,0.25,13.80271668,1.15919209,1438.9,19.4,140.99,0.163432792,2.31E+00,1.32E-01,1.63E+01,2.31E+02,1.32E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,180759,AMPH,Primno macropa, ,1,1,13.80271668,0.072449506,2879.7,0,814.8,0.059031609,5.64E-01,3.39E-02,5.90E+00,5.64E+01,3.39E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,106673,MERO,Brachyura,Zoea,1,0.5,13.80271668,0.144899011,796.1,0,265.12,0.038415661,5.92E-01,2.77E-02,3.84E+00,5.92E+01,2.77E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Egg,5,0.015625,13.80271668,23.18384181,366.5,6.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Nauplius,4,0.015625,13.80271668,18.54707344,452.4,17,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Calyptopis,5,0.03125,13.80271668,11.5919209,947.4,13.3,18.98,0.219992855,6.67E+00,2.70E-01,2.20E+01,6.67E+02,2.70E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Furcilia,3,0.25,13.80271668,0.869394068,2389.7,7.8,147.89,0.128578807,2.42E+00,1.04E-01,1.29E+01,2.42E+02,1.04E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,237851,EUPH,Euphausia pacifica,Juvenile,3,1,13.80271668,0.217348517,8305.9,68.5,15672.06,3.406299002,1.84E+01,9.27E-01,3.41E+02,1.84E+03,9.27E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,127482,OSTR,Halocyprididae, ,1,0.125,13.80271668,0.579596045,487.9,0,13.99,0.008110346,9.50E-02,2.94E-03,8.11E-01,9.50E+00,2.94E-01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1082,MERO,Cirripedia,Nauplius,3,0.015625,13.80271668,13.91030508,249.6,17.7,0.77,0.010753602,3.04E-01,2.24E-02,1.08E+00,3.04E+01,2.24E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,105,MERO,Bivalvia,Larvae,8,0.015625,13.80271668,37.09414689,255.1,11.9,1.8,0.066870776,1.75E+00,7.64E-02,6.69E+00,1.75E+02,7.64E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,123084,MERO,Ophiuroidea,Ophiopluteus,16,0.015625,13.80271668,74.18829378,272.9,17.9,0.43,0.031831652,1.03E+00,7.48E-02,3.18E+00,1.03E+02,7.48E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,101,MERO,Gastropoda,Larvae,5,0.015625,13.80271668,23.18384181,366.4,19.8,16.74,0.388109999,5.93E+00,2.78E-01,3.88E+01,5.93E+02,2.78E+01
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,146142,MERO,Bryozoa,Cyphonautes,3,0.0078125,13.80271668,27.82061017,315.9,21.2,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1248,CTENO,Ctenophora, ,1,1,13.80271668,0.072449506,558,0,145.58,0.010546892,7.41E-03,5.29E-04,1.05E+00,7.41E-01,5.29E-02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,117849,CNID,Aglantha digitale, ,1,1,13.80271668,0.072449506,934.1,0,13.82,0.001001499,2.91E-03,2.06E-04,1.00E-01,2.91E-01,2.06E-02
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,1337,CNID,Hydrozoa, ,1,1,13.80271668,0.072449506,1926.3,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,13552,CNID,Leptothecata, ,2,1,13.80271668,0.144899011,6015.1,31.3,2624.58,0.38029897,3.11E-01,2.59E-02,3.80E+01,3.11E+01,2.59E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,106277,OTHR,Podon leuckartii, ,1,0.03125,13.80271668,2.318384181,614.5,0,39.85,0.092385404,1.06E+00,8.78E-02,9.24E+00,1.06E+02,8.78E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,123080,MERO,Asteroidea,Brachiolaria,1,0.25,13.80271668,0.289798023,931.2,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,128586,NONCAL,Oncaeidae,C1-5,1,0.015625,13.80271668,4.636768361,376.6,0,6.72,0.031169109,5.42E-01,4.26E-02,3.12E+00,5.42E+01,4.26E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,123083,MERO,Holothuroidea,Auricularia larvae,1,0.125,13.80271668,0.579596045,626,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,QuadNet,0.25,Vertical,150,2021-09-25T08:58:17-0800,2021-09-25T09:03:37-0800,-149.4815,59.8469,269,GAK01,0,100,0,105437,CHAET,Mesosagitta minima,#N/A,1,1,13.80271668,0.072449506,8339.6,0,860.07,0.062311412,1.31E-01,1.82E-02,6.23E+00,1.31E+01,1.82E+00
