Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104470,LGCAL,Neocalanus cristatus,C5,3,1,7.371,0.407000407,6539.4,0.6,15255.7,6.209077381,1.35E+01,1.35E+00,6.21E+02,1.35E+03,1.35E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,353708,LGCAL,Neocalanus flemingeri,C5,5,0.5,7.371,1.356668023,3462,10.4,2907.91,3.945064484,1.25E+01,1.20E+00,3.95E+02,1.25E+03,1.20E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196772,LGCAL,Neocalanus plumchrus,C3,4,0.5,7.371,1.085334419,1859.8,4,373.26,0.405106719,2.09E+00,1.88E-01,4.05E+01,2.09E+02,1.88E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196772,LGCAL,Neocalanus plumchrus,C4,23,0.5,7.371,6.240672907,2753.7,4.1,1218.03,7.601315064,2.98E+01,2.77E+00,7.60E+02,2.98E+03,2.77E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196772,LGCAL,Neocalanus plumchrus,C5,57,0.5,7.371,15.46601547,3627.6,5.8,2806.89,43.41142962,1.40E+02,1.33E+01,4.34E+03,1.40E+04,1.33E+03
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C2,1,0.0625,7.371,2.170668837,483.7,0,11.27,0.024456055,2.87E-01,2.32E-02,2.45E+00,2.87E+01,2.32E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C3,1,0.0625,7.371,2.170668837,691.6,0,34.47,0.074828861,6.76E-01,5.65E-02,7.48E+00,6.76E+01,5.65E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C5,1,0.0625,7.371,2.170668837,838.4,0,62.95,0.136643406,1.07E+00,9.12E-02,1.37E+01,1.07E+02,9.12E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C6 AF,2,0.0625,7.371,4.341337675,1463.4,5.8,361.44,1.569118062,8.16E+00,7.32E-01,1.57E+02,8.16E+02,7.32E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C6 AM,1,0.0625,7.371,2.170668837,1108.5,0,150.78,0.327284999,2.09E+00,1.83E-01,3.27E+01,2.09E+02,1.83E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C4,2,0.0625,7.371,4.341337675,389.9,8.7,3.25,0.014092986,2.20E-01,1.72E-02,1.41E+00,2.20E+01,1.72E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C6 AF,1,0.0625,7.371,2.170668837,522.1,0,8.06,0.017497186,2.22E-01,1.78E-02,1.75E+00,2.22E+01,1.78E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C1,14,0.015625,7.371,121.5574549,416.2,7.5,4.01,0.487337735,7.25E+00,5.68E-01,4.87E+01,7.25E+02,5.68E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C2,12,0.015625,7.371,104.1921042,511.1,2.7,7.55,0.787062545,1.01E+01,8.09E-01,7.87E+01,1.01E+03,8.09E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C3,12,0.015625,7.371,104.1921042,617.2,10,14.13,1.472116796,1.62E+01,1.32E+00,1.47E+02,1.62E+03,1.32E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C4,8,0.015625,7.371,69.46140279,744.5,13.5,26.14,1.815401145,1.72E+01,1.43E+00,1.82E+02,1.72E+03,1.43E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C5,23,0.015625,7.371,199.701533,941,8.6,53.1,10.60442945,8.60E+01,7.28E+00,1.06E+03,8.60E+03,7.28E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,8,0.03125,7.371,34.7307014,868.7,5.8,40.64,1.411624447,1.22E+01,1.03E+00,1.41E+02,1.22E+03,1.03E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,24,0.03125,7.371,104.1921042,1149.2,9.5,100.21,10.44149222,7.29E+01,6.30E+00,1.04E+03,7.29E+03,6.30E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,8,0.03125,7.371,34.7307014,1034.3,5.7,70.52,2.449055012,1.87E+01,1.59E+00,2.45E+02,1.87E+03,1.59E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C1,4,0.5,7.371,1.085334419,1223.7,8.3,40.09,0.043511402,3.78E-01,3.17E-02,4.35E+00,3.78E+01,3.17E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C2,2,0.5,7.371,0.542667209,1914.9,4,159.33,0.086463395,5.45E-01,4.77E-02,8.65E+00,5.45E+01,4.77E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C3,3,0.5,7.371,0.814000814,2770.5,2,502.25,0.408827901,1.97E+00,1.79E-01,4.09E+01,1.97E+02,1.79E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C4,1,0.5,7.371,0.271333605,3743.1,0,1280.59,0.347466661,1.35E+00,1.25E-01,3.47E+01,1.35E+02,1.25E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196783,MDCAL,Metridia okhotensis,C1,1,0.03125,7.371,4.341337675,526.3,0,12.96,0.05625592,6.39E-01,5.18E-02,5.63E+00,6.39E+01,5.18E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196783,MDCAL,Metridia okhotensis,C2,3,0.03125,7.371,13.02401302,722.4,3.6,34.92,0.454795812,4.09E+00,3.42E-01,4.55E+01,4.09E+02,3.42E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196783,MDCAL,Metridia okhotensis,C3,12,0.03125,7.371,52.0960521,1062.7,4.6,116.86,6.087759529,4.12E+01,3.58E+00,6.09E+02,4.12E+03,3.58E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196783,MDCAL,Metridia okhotensis,C4,4,0.03125,7.371,17.3653507,1404,3,277.4,4.81708889,2.67E+01,2.37E+00,4.82E+02,2.67E+03,2.37E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C1,6,0.03125,7.371,26.04802605,438.8,9.7,7.16,0.18655759,2.42E+00,1.93E-01,1.87E+01,2.42E+02,1.93E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C2,8,0.03125,7.371,34.7307014,568.2,4.3,15.54,0.539627814,5.86E+00,4.78E-01,5.40E+01,5.86E+02,4.78E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C3,11,0.03125,7.371,47.75471442,795.9,8.9,44.69,2.134220258,1.80E+01,1.52E+00,2.13E+02,1.80E+03,1.52E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C4,5,0.03125,7.371,21.70668837,994.7,6.6,87.54,1.900095112,1.38E+01,1.18E+00,1.90E+02,1.38E+03,1.18E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C5,9,0.03125,7.371,39.07203907,1316.2,8.9,209.59,8.189177154,4.82E+01,4.25E+00,8.19E+02,4.82E+03,4.25E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C1-5,63,0.03125,7.371,273.5042735,392.9,15.3,8.29,2.267488732,2.80E+01,2.25E+00,2.27E+02,2.80E+03,2.25E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AF,10,0.03125,7.371,43.41337675,451.6,9.5,12.28,0.532986991,6.08E+00,4.93E-01,5.33E+01,6.08E+02,4.93E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AM,4,0.03125,7.371,17.3653507,476.5,6.5,14.31,0.24846558,2.75E+00,2.24E-01,2.48E+01,2.75E+02,2.24E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,157737,NONCAL,Oithona spinirostris,C1-5,1,0.0625,7.371,2.170668837,514.3,0,18.04,0.039156036,4.11E-01,3.37E-02,3.92E+00,4.11E+01,3.37E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C1-5,1,0.0625,7.371,2.170668837,347,0,5.19,0.011257799,1.58E-01,1.25E-02,1.13E+00,1.58E+01,1.25E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C6 AF,4,0.0625,7.371,8.682675349,446.9,5.2,11.64,0.101064965,1.17E+00,9.50E-02,1.01E+01,1.17E+02,9.50E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C2,1,0.0625,7.371,2.170668837,379.8,0,1.05,0.002272587,4.65E-02,3.50E-03,2.27E-01,4.65E+00,3.50E-01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AF,1,0.0625,7.371,2.170668837,1108.2,0,116.4,0.252661302,1.72E+00,1.49E-01,2.53E+01,1.72E+02,1.49E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AM,1,0.0625,7.371,2.170668837,976.5,0,66.69,0.144768849,1.12E+00,9.55E-02,1.45E+01,1.12E+02,9.55E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,105440,CHAET,Parasagitta elegans, ,12,1,7.371,1.628001628,10391.6,31.3,2194.38,3.572457878,4.34E+00,6.33E-01,3.57E+02,4.34E+02,6.33E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,139178,PTER,Clione limacina, ,1,0.25,7.371,0.542667209,1072.7,0,329.02,0.178549767,1.06E+00,5.48E-02,1.79E+01,1.06E+02,5.48E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,139178,PTER,Clione limacina, ,2,1,7.371,0.271333605,5890.8,31.4,15006.34,4.071724813,9.68E+00,5.63E-01,4.07E+02,9.68E+02,5.63E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,140223,PTER,Limacina helicina, ,52,0.03125,7.371,225.7495591,333.3,46.2,19.45,4.390816206,4.15E+01,2.01E+00,4.39E+02,4.15E+03,2.01E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,140223,PTER,Limacina helicina, ,16,1,7.371,2.170668837,2441.3,35.1,4540.75,9.856460615,2.87E+01,1.62E+00,9.86E+02,2.87E+03,1.62E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,103413,LARV,Oikopleura labradoriensis, ,45,0.125,7.371,48.84004884,1350.1,44.4,568.87,27.7837231,2.18E+02,1.98E+01,2.78E+03,2.18E+04,1.98E+03
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,103375,LARV,Fritillaria borealis, ,1,0.25,7.371,0.542667209,621.3,0,2.27,0.001233385,3.84E-02,2.93E-03,1.23E-01,3.84E+00,2.93E-01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,254453,AMPH,Themisto pacifica, ,3,1,7.371,0.407000407,3294.1,14.5,1431.4,0.582580459,3.67E+00,2.28E-01,5.83E+01,3.67E+02,2.28E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,106777,MERO,Hippolytidae,Zoea,2,1,7.371,0.271333605,4256.2,12.7,1110.73,0.301378676,2.51E+00,1.25E-01,3.01E+01,2.51E+02,1.25E+01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,148431,MERO,Pisinae,Zoea,1,1,7.371,0.135666802,906.9,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Egg,1,0.0625,7.371,2.170668837,389.1,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Nauplius,1,0.0625,7.371,2.170668837,565.3,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Calyptopis,21,0.0625,7.371,45.58404558,1736.2,36.8,84.92,3.870851903,6.01E+01,2.59E+00,3.87E+02,6.01E+03,2.59E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1128,EUPH,Euphausiacea,Furcilia,16,0.0625,7.371,34.7307014,2771.8,7,206.18,7.160679707,9.49E+01,4.18E+00,7.16E+02,9.49E+03,4.18E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,127482,OSTR,Halocyprididae, ,1,0.5,7.371,0.271333605,909.9,0,67.9,0.018422751,1.13E-01,3.73E-03,1.84E+00,1.13E+01,3.73E-01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,883,MERO,Polychaeta,Larvae,29,0.03125,7.371,125.8987926,1167.1,49.9,40.82,5.138631251,4.48E+01,2.55E+00,5.14E+02,4.48E+03,2.55E+02
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,975,MERO,Oweniidae,Larvae,53,0.03125,7.371,230.0908968,278,13.9,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1082,MERO,Cirripedia,Nauplius,1,0.0625,7.371,2.170668837,370.9,0,2.7,0.005852234,9.59E-02,7.43E-03,5.85E-01,9.59E+00,7.43E-01
SKQ202006,QuadNet,0.25,Vertical,150,2020-05-10T14:45:00-0800,2020-05-10T14:50:00-0800,-149.4677,59.8445,269,GAK01,0,100,0,1082,MERO,Cirripedia,Cyprid,24,0.03125,7.371,104.1921042,850.5,7.1,91.18,9.500376628,6.81E+01,5.86E+00,9.50E+02,6.81E+03,5.86E+02
