Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C2,13,0.00390625,11.97719,277.8615017,511.8,5.9,7.65,2.126335562,2.66E+01,2.13E+00,2.13E+02,2.66E+03,2.13E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C3,13,0.00390625,11.97719,277.8615017,635.1,9.5,15.41,4.282012337,4.52E+01,3.70E+00,4.28E+02,4.52E+03,3.70E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C4,5,0.00390625,11.97719,106.8698084,769.3,7.5,27.85,2.976171733,2.75E+01,2.28E+00,2.98E+02,2.75E+03,2.28E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C5,12,0.00390625,11.97719,256.4875401,913,8.6,48.2,12.36391776,1.00E+02,8.47E+00,1.24E+03,1.00E+04,8.47E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,20,0.0078125,11.97719,213.7396167,913.6,6.9,47.9,10.23909194,8.33E+01,7.04E+00,1.02E+03,8.33E+03,7.04E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,21,0.0078125,11.97719,224.4265976,1227.2,4.4,120.62,27.07105636,1.78E+02,1.54E+01,2.71E+03,1.78E+04,1.54E+03
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,15,0.0078125,11.97719,160.3047125,1026.9,9,69.99,11.22014904,8.33E+01,7.12E+00,1.12E+03,8.33E+03,7.12E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C1,7,0.03125,11.97719,18.70221646,1207.3,7.7,38.42,0.718589047,6.15E+00,5.16E-01,7.19E+01,6.15E+02,5.16E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C2,14,0.03125,11.97719,37.40443293,1830.9,7.8,140.83,5.267826044,3.32E+01,2.90E+00,5.27E+02,3.32E+03,2.90E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C3,5,0.03125,11.97719,13.35872605,2401.9,17.1,344.75,4.605442859,2.33E+01,2.09E+00,4.61E+02,2.33E+03,2.09E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196783,MDCAL,Metridia okhotensis,C1,1,0.015625,11.97719,5.343490418,588.8,0,18.39,0.098288117,1.00E+00,8.24E-02,9.83E+00,1.00E+02,8.24E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C1,2,0.0078125,11.97719,21.37396167,568.6,1.6,15.5,0.331346397,3.52E+00,2.88E-01,3.31E+01,3.52E+02,2.88E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C3,1,0.0078125,11.97719,10.68698084,825.4,0,48.77,0.521201696,4.24E+00,3.58E-01,5.21E+01,4.24E+02,3.58E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,106656,NONCAL,Oithona similis,C1-5,44,0.00390625,11.97719,940.4543136,407.7,14.9,9.26,8.707839928,1.03E+02,8.27E+00,8.71E+02,1.03E+04,8.27E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AF,6,0.00390625,11.97719,128.24377,462.6,10.2,13.28,1.703400967,1.86E+01,1.52E+00,1.70E+02,1.86E+03,1.52E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AM,5,0.00390625,11.97719,106.8698084,458.6,10.5,12.93,1.381761284,1.52E+01,1.24E+00,1.38E+02,1.52E+03,1.24E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C1-5,1,0.03125,11.97719,2.671745209,378.3,0,6.81,0.018204244,2.35E-01,1.87E-02,1.82E+00,2.35E+01,1.87E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,105440,CHAET,Parasagitta elegans, ,3,0.25,11.97719,1.001904453,8262.7,45.4,1217.32,1.219639707,1.61E+00,2.32E-01,1.22E+02,1.61E+02,2.32E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,139178,PTER,Clione limacina, ,2,0.0625,11.97719,2.671745209,982.4,27.2,284.33,0.759645518,4.48E+00,2.32E-01,7.60E+01,4.48E+02,2.32E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,139178,PTER,Clione limacina, ,1,1,11.97719,0.083492038,3935.2,0,5785.23,0.483020477,1.43E+00,8.08E-02,4.83E+01,1.43E+02,8.08E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,140223,PTER,Limacina helicina, ,24,0.0078125,11.97719,256.4875401,397.9,27.4,21.55,5.526075728,5.74E+01,2.76E+00,5.53E+02,5.74E+03,2.76E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,140223,PTER,Limacina helicina, ,18,0.5,11.97719,3.00571336,2441.2,25.7,3881.94,11.66799388,3.63E+01,2.03E+00,1.17E+03,3.63E+03,2.03E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,103367,LARV,Oikopleura, ,12,0.03125,11.97719,32.06094251,1279.7,61.5,604.68,19.38675561,1.41E+02,1.29E+01,1.94E+03,1.41E+04,1.29E+03
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,103413,LARV,Oikopleura labradoriensis, ,32,0.03125,11.97719,85.49584669,1139.4,45.5,374.49,32.01691711,2.70E+02,2.42E+01,3.20E+03,2.70E+04,2.42E+03
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,103375,LARV,Fritillaria borealis, ,6,0.03125,11.97719,16.03047125,721.1,46.4,5.84,0.093674435,2.09E+00,1.66E-01,9.37E+00,2.09E+02,1.66E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,254453,AMPH,Themisto pacifica, ,4,1,11.97719,0.333968151,3438.3,5.6,1567.28,0.523421695,3.18E+00,1.98E-01,5.23E+01,3.18E+02,1.98E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,106777,MERO,Hippolytidae,Zoea,5,1,11.97719,0.417460189,6125.2,23.7,3280.87,1.369632261,8.44E+00,4.33E-01,1.37E+02,8.44E+02,4.33E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,106789,DECA,Pandalidae,Zoea,1,1,11.97719,0.083492038,10441,0,17832.99,1.488913021,6.36E+00,3.43E-01,1.49E+02,6.36E+02,3.43E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1128,EUPH,Euphausiacea,Nauplius,8,0.0078125,11.97719,85.49584669,560.4,8.5,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1128,EUPH,Euphausiacea,Calyptopis,35,0.0078125,11.97719,374.0443293,1596.4,34.3,69.31,25.92346489,4.13E+02,1.77E+01,2.59E+03,4.13E+04,1.77E+03
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1128,EUPH,Euphausiacea,Furcilia,26,0.0625,11.97719,34.73268772,3247.5,15,300.66,10.44270653,1.23E+02,5.49E+00,1.04E+03,1.23E+04,5.49E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,883,MERO,Polychaeta,Larvae,17,0.0078125,11.97719,181.6786742,895.5,67.1,28.81,5.234293106,4.69E+01,2.65E+00,5.23E+02,4.69E+03,2.65E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1082,MERO,Cirripedia,Nauplius,4,0.0078125,11.97719,42.74792334,692.1,7.3,22.35,0.955256151,9.28E+00,7.67E-01,9.55E+01,9.28E+02,7.67E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,105,MERO,Bivalvia,Larvae,6,0.0078125,11.97719,64.12188502,309.8,19.7,3.32,0.212934296,3.53E+00,1.60E-01,2.13E+01,3.53E+02,1.60E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,123084,MERO,Ophiuroidea,Ophiopluteus,24,0.0078125,11.97719,256.4875401,358.1,12.7,0.88,0.226763279,4.66E+00,3.50E-01,2.27E+01,4.66E+02,3.50E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,123082,MERO,Echinoidea,Echinopluteus,40,0.0078125,11.97719,427.4792334,419.6,20.1,1.45,0.621655584,1.12E+01,8.55E-01,6.22E+01,1.12E+03,8.55E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,101,MERO,Gastropoda,Larvae,31,0.0078125,11.97719,331.2964059,260.1,21.8,6.68,2.212136448,3.09E+01,1.43E+00,2.21E+02,3.09E+03,1.43E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,146142,MERO,Bryozoa,Cyphonautes,3,0.0078125,11.97719,32.06094251,490.1,9.7,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1248,CTENO,Ctenophora, ,2,0.25,11.97719,0.667936302,2304.1,17.9,5179.4,3.459506936,7.76E-01,6.26E-02,3.46E+02,7.76E+01,6.26E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1371,SIPH,Siphonophorae,Bract,1,0.25,11.97719,0.333968151,1364.6,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,10194,FISH,Actinopterygii,Larvae,2,1,11.97719,0.166984076,6101.9,15.6,1136.61,0.189795355,4.64E-01,2.46E-01,1.90E+01,4.64E+01,2.46E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,117849,CNID,Aglantha digitale, ,3,1,11.97719,0.250476113,8105.8,35.9,9053.06,2.267575613,1.02E+00,8.94E-02,2.27E+02,1.02E+02,8.94E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,117067,CNID,Coryne, ,1,0.0078125,11.97719,10.68698084,4554.8,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,1603,CNID,Tubulariidae, ,1,1,11.97719,0.083492038,2010.7,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,117848,CNID,Rathkea octopunctata, ,1,0.25,11.97719,0.333968151,1418.2,0,646.48,0.215904376,1.89E-01,1.53E-02,2.16E+01,1.89E+01,1.53E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-04T07:55:17-0800,2018-05-04T08:02:33-0800,-149.4655,59.8468,270,GAK01,0,100,0,13552,CNID,Leptothecata, ,2,0.0625,11.97719,2.671745209,1098,9.4,9.7,0.02592379,6.05E-02,4.31E-03,2.59E+00,6.05E+00,4.31E-01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1100,NAUP,Calanoida,Nauplius,24,0.00390625,14.57226202,421.6229431,331.9,28.4,5.08,2.142549104,2.82E+01,2.24E+00,2.14E+02,2.82E+03,2.24E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,1100,NAUP,Calanoida,Nauplius,7,0.015625,14.57226202,30.7433396,728,24.4,40.74,1.252388512,1.04E+01,8.76E-01,1.25E+02,1.04E+03,8.76E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104108,SMCAL,Acartia,C1,1,0.03125,14.57226202,2.195952829,382.5,0,4.23,0.009284308,1.35E-01,1.06E-02,9.28E-01,1.35E+01,1.06E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104108,SMCAL,Acartia,C2,2,0.03125,14.57226202,4.391905657,428.2,10.2,5.96,0.026157288,3.50E-01,2.77E-02,2.62E+00,3.50E+01,2.77E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104108,SMCAL,Acartia,C3,4,0.03125,14.57226202,8.783811315,521.8,9,10.6,0.093101743,1.09E+00,8.77E-02,9.31E+00,1.09E+02,8.77E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104257,SMCAL,Acartia longiremis,C6 AF,1,0.03125,14.57226202,2.195952829,752,0,30.15,0.066203047,6.08E-01,5.06E-02,6.62E+00,6.08E+01,5.06E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104257,SMCAL,Acartia longiremis,C6 AM,3,0.03125,14.57226202,6.587858486,847.4,4.1,42.8,0.281946265,2.38E+00,2.01E-01,2.82E+01,2.38E+02,2.01E+01
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,104275,SMCAL,Aetideus armatus,C6 AF,1,0.125,14.57226202,0.548988207,1308.4,0,217.24,0.119262302,6.90E-01,6.09E-02,1.19E+01,6.90E+01,6.09E+00
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196770,LGCAL,Calanus marshallae,C1,16,0.015625,14.57226202,70.27049052,770,4.7,26.74,1.878874074,1.77E+01,1.47E+00,1.88E+02,1.77E+03,1.47E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196770,LGCAL,Calanus marshallae,C2,10,0.015625,14.57226202,43.91905657,1121.7,5.8,87.31,3.834601304,2.74E+01,2.35E+00,3.83E+02,2.74E+03,2.35E+02
TGX201904,QuadNet,0.25,Vertical,150,2018-05-03T20:12:17-0800,2018-05-03T20:20:17-0800,-149.3279,59.6926,228,GAK02,0,100,0,196770,LGCAL,Calanus marshallae,C3,11,0.015625,14.57226202,48.31096223,1593.6,4.4,261.68,12.64204917,6.99E+01,6.21E+00,1.26E+03,6.99E+03,6.21E+02
