Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196772,LGCAL,Neocalanus plumchrus,C3,5,0.0078125,128.5,4.980544747,1876.9,4.8,384.44,1.91E+00,8.97E+00,8.06E-01,7.66E+01,3.59E+02,3.23E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196772,LGCAL,Neocalanus plumchrus,C4,6,0.0078125,128.5,5.976653696,2668.7,7.1,1116.84,6.67E+00,2.43E+01,2.26E+00,2.67E+02,9.73E+02,9.03E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196772,LGCAL,Neocalanus plumchrus,C5,3,0.0078125,128.5,2.988326848,3689,6,2944.26,8.80E+00,2.56E+01,2.45E+00,3.52E+02,1.02E+03,9.78E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C4,1,0.0078125,128.5,0.996108949,1071.8,0,78.16,7.79E-02,5.30E-01,4.54E-02,3.11E+00,2.12E+01,1.82E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C5,8,0.0078125,128.5,7.968871595,1342.6,2.9,159.6,1.27E+00,7.32E+00,6.41E-01,5.09E+01,2.93E+02,2.57E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C6 AF,20,0.0078125,128.5,19.92217899,1323.2,5.5,153.59,3.06E+00,1.77E+01,1.55E+00,1.22E+02,7.10E+02,6.21E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C2,3,0.125,128.5,0.186770428,2018,4.6,187.95,3.51E-02,1.94E-01,1.71E-02,1.40E+00,7.78E+00,6.85E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C3,2,0.125,128.5,0.124513619,2756.2,3.9,495.05,6.16E-02,2.72E-01,2.47E-02,2.47E+00,1.09E+01,9.87E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C5,1,0.125,128.5,0.062256809,5064.9,0,3283.2,2.04E-01,5.80E-01,5.57E-02,8.18E+00,2.32E+01,2.23E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C6 AF,5,0.5,128.5,0.077821012,6095.2,4.7,5877.67,4.57E-01,1.13E+00,1.10E-01,1.83E+01,4.53E+01,4.42E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C6 AM,2,0.5,128.5,0.031128405,4538.4,1.3,2333.56,7.26E-02,2.23E-01,2.12E-02,2.91E+00,8.94E+00,8.48E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AF,1,0.5,128.5,0.015564202,4588.7,0,8365.64,1.30E-01,2.97E-01,2.93E-02,5.21E+00,1.19E+01,1.17E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AM,1,0.5,128.5,0.015564202,4060.6,0,5627.17,8.76E-02,2.19E-01,2.14E-02,3.50E+00,8.77E+00,8.55E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C4,15,0.0078125,128.5,14.94163424,1558.6,6.5,388.43,5.80E+00,2.71E+01,2.44E+00,2.32E+02,1.08E+03,9.74E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C5,10,0.0078125,128.5,9.961089494,1989,6.2,830.28,8.27E+00,3.23E+01,2.97E+00,3.31E+02,1.29E+03,1.19E+02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C6 AF,4,0.0078125,128.5,3.984435798,2580.3,1.2,1849.04,7.37E+00,2.39E+01,2.26E+00,2.95E+02,9.57E+02,9.02E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C4,2,0.0078125,128.5,1.992217899,1223.6,0.3,163.73,3.26E-01,1.87E+00,1.64E-01,1.30E+01,7.47E+01,6.55E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C5,20,0.0078125,128.5,19.92217899,1445,9.9,281.27,5.60E+00,2.81E+01,2.50E+00,2.24E+02,1.12E+03,1.00E+02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AF,34,0.0078125,128.5,33.86770428,2149.6,6.8,939.49,3.18E+01,1.21E+02,1.11E+01,1.27E+03,4.83E+03,4.46E+02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AM,2,0.0078125,128.5,1.992217899,1412.2,1.3,254.51,5.07E-01,2.62E+00,2.33E-01,2.03E+01,1.05E+02,9.30E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C5,1,0.5,128.5,0.015564202,2080.4,0,891.65,1.39E-02,5.35E-02,4.93E-03,5.55E-01,2.14E+00,1.97E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C6 AF,2,0.5,128.5,0.031128405,3125,1.2,2982.71,9.28E-02,2.70E-01,2.58E-02,3.71E+00,1.08E+01,1.03E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C6 AM,2,0.5,128.5,0.031128405,3045.3,3.5,2766.8,8.61E-02,2.54E-01,2.43E-02,3.45E+00,1.02E+01,9.71E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,105440,CHAET,Parasagitta elegans, ,47,0.5,128.5,0.73151751,11610.1,23.3,2853.86,2.09E+00,2.21E+00,3.24E-01,8.35E+01,8.82E+01,1.30E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,105440,CHAET,Parasagitta elegans, ,17,1,128.5,0.13229572,22926.9,6.6,20462.21,2.71E+00,1.88E+00,2.91E-01,1.08E+02,7.50E+01,1.17E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,105416,CHAET,Eukrohnia hamata, ,24,0.5,128.5,0.373540856,11556,27.2,2765.7,1.03E+00,1.07E+00,1.57E-01,4.13E+01,4.27E+01,6.29E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,139178,PTER,Clione limacina, ,7,1,128.5,0.054474708,1949.8,27.2,1334.72,7.27E-02,2.76E-01,1.50E-02,2.91E+00,1.10E+01,5.98E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,140223,PTER,Limacina helicina, ,70,0.125,128.5,4.357976654,831.8,23.7,172.85,7.53E-01,4.54E+00,2.32E-01,3.01E+01,1.82E+02,9.28E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,140223,PTER,Limacina helicina, ,106,0.5,128.5,1.649805447,2074.7,21.5,2336.08,3.85E+00,1.27E+01,7.03E-01,1.54E+02,5.10E+02,2.81E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,103367,LARV,Oikopleura, ,10,0.125,128.5,0.622568093,1444,29.9,568.11,3.54E-01,2.64E+00,2.38E-01,1.41E+01,1.05E+02,9.54E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,103358,LARV,Fritillaria, ,1,0.125,128.5,0.062256809,794,0,4.99,3.11E-04,7.35E-03,5.74E-04,1.24E-02,2.94E-01,2.30E-02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,254453,AMPH,Themisto pacifica, ,21,0.5,128.5,0.326848249,2771.8,20.5,936.68,3.06E-01,1.91E+00,1.17E-01,1.22E+01,7.65E+01,4.69E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,12,0.5,128.5,0.186770428,4995.4,16,3167.87,5.92E-01,2.81E+00,1.79E-01,2.37E+01,1.12E+02,7.15E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,14,1,128.5,0.108949416,8199.5,20.3,14169.18,1.54E+00,5.10E+00,3.40E-01,6.17E+01,2.04E+02,1.36E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106777,MERO,Hippolytidae,Zoea,4,0.5,128.5,0.062256809,3129.5,18.2,497.8,3.10E-02,2.82E-01,1.37E-02,1.24E+00,1.13E+01,5.47E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106789,DECA,Pandalidae,Zoea,4,1,128.5,0.031128405,5204.9,46.7,3528.88,1.10E-01,5.83E-01,3.02E-02,4.39E+00,2.33E+01,1.21E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106738,MERO,Paguridae,Zoea,4,0.5,128.5,0.062256809,1146.6,20,705.86,4.39E-02,3.67E-01,1.80E-02,1.76E+00,1.47E+01,7.20E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,148428,MERO,Oregoniinae,Zoea,4,0.5,128.5,0.062256809,1129.1,3.5,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106782,MERO,Crangonidae,Zoea,2,1,128.5,0.015564202,4439.1,25.5,6863.26,1.07E-01,5.33E-01,2.79E-02,4.27E+00,2.13E+01,1.12E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106775,MERO,Pinnotheridae,Zoea,1,0.5,128.5,0.015564202,645,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106737,MERO,Lithodidae,Zoea,1,0.5,128.5,0.015564202,1708.1,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,1128,EUPH,Euphausiacea,Calyptopis,11,0.5,128.5,0.171206226,2129.5,30.4,126.77,2.17E-02,2.85E-01,1.24E-02,8.68E-01,1.14E+01,4.98E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,1128,EUPH,Euphausiacea,Furcilia,11,0.5,128.5,0.171206226,3134,9.8,272.84,4.67E-02,5.28E-01,2.35E-02,1.87E+00,2.11E+01,9.41E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,237874,EUPH,Thysanoessa spinifera,AM,2,1,128.5,0.015564202,13672.3,2,45530.39,7.09E-01,2.43E+00,1.26E-01,2.83E+01,9.72E+01,5.04E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,127482,OSTR,Halocyprididae, ,44,0.5,128.5,0.684824903,1395.2,19.2,215.55,1.48E-01,6.19E-01,2.11E-02,5.90E+00,2.48E+01,8.45E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,883,MERO,Polychaeta,Larvae,1,1,128.5,0.007782101,1433.4,0,51.05,3.97E-04,3.15E-03,1.80E-04,1.59E-02,1.26E-01,7.18E-03
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,131568,POLY,Tomopteris septentrionalis, ,1,1,128.5,0.007782101,6628.2,0,2589.05,2.01E-02,6.37E-02,4.09E-03,8.06E-01,2.55E+00,1.63E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,1082,MERO,Cirripedia,Nauplius,18,0.5,128.5,0.280155642,778.9,22.2,39.74,1.11E-02,8.42E-02,7.11E-03,4.45E-01,3.37E+00,2.84E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,1082,MERO,Cirripedia,Cyprid,5,0.5,128.5,0.077821012,1065.5,17.7,178.4,1.39E-02,7.66E-02,6.74E-03,5.55E-01,3.07E+00,2.70E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,101,MERO,Gastropoda,Echinospira,1,0.5,128.5,0.015564202,1075.8,0,307.16,4.78E-03,2.63E-02,1.36E-03,1.91E-01,1.05E+00,5.44E-02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,883,MERO,Polychaeta,Trochophore,3,0.5,128.5,0.046692607,1012.4,3.9,29.83,1.39E-03,1.25E-02,7.02E-04,5.57E-02,5.01E-01,2.81E-02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,1371,SIPH,Siphonophorae,Bract,5,0.5,128.5,0.077821012,2263.3,12.6,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,10194,FISH,Actinopterygii,Egg,1,1,128.5,0.007782101,1123.6,0,817.02,6.36E-03,1.41E-02,8.28E-03,2.54E-01,5.64E-01,3.31E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,10194,FISH,Actinopterygii,Larvae,4,1,128.5,0.031128405,7932.5,11.8,1988.23,6.19E-02,1.24E-01,6.70E-02,2.48E+00,4.95E+00,2.68E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,10194,FISH,Actinopterygii,Juvenile,1,1,128.5,0.007782101,9286,0,3314.04,2.58E-02,4.87E-02,2.52E-02,1.03E+00,1.95E+00,1.01E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,107649,DECA,Pandalus borealis,Juvenile,3,1,128.5,0.023346304,33450.1,6.5,486007.9,1.13E+01,2.09E+01,1.24E+00,4.54E+02,8.36E+02,4.97E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,106898,MERO,Chionoecetes,Megalopa,1,1,128.5,0.007782101,2241.3,0,5801.4,4.51E-02,2.35E-01,1.22E-02,1.81E+00,9.39E+00,4.89E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,103413,LARV,Oikopleura labradoriensis,Tail,60,0.125,128.5,3.73540856,1256,32.9,413.98,1.55E+00,1.24E+01,1.11E+00,6.19E+01,4.94E+02,4.43E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,238010,CTENO,Thalassocalyce, ,7,1,128.5,0.054474708,2874.7,41.8,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,2,100,60,120218,MYSID,Stilomysis grandis, ,1,1,128.5,0.007782101,4598.2,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196769,SMCAL,Acartia tumida,C6 AF,3,0.0625,109.3,0.43915828,1567.1,1.3,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,104112,SMCAL,Aetideus,C6 AF,1,0.0625,109.3,0.146386093,1479.1,0,319.81,4.68E-02,2.42E-01,2.16E-02,9.36E-01,4.84E+00,4.33E-01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C2,2,0.015625,109.3,1.171088747,1116.2,1.8,85.16,9.97E-02,7.02E-01,6.04E-02,1.99E+00,1.40E+01,1.21E+00
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C3,52,0.015625,109.3,30.44830741,1576.7,4.5,253.19,7.71E+00,4.20E+01,3.73E+00,1.54E+02,8.40E+02,7.46E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C4,35,0.015625,109.3,20.49405306,2118.9,5.1,641.3,1.31E+01,5.75E+01,5.26E+00,2.63E+02,1.15E+03,1.05E+02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C5,22,0.015625,109.3,12.88197621,2829.1,6.3,1595.08,2.05E+01,7.26E+01,6.82E+00,4.11E+02,1.45E+03,1.36E+02
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C6 AF,4,0.015625,109.3,2.342177493,3078.3,4.9,2065.01,4.84E+00,1.61E+01,1.53E+00,9.67E+01,3.22E+02,3.05E+01
SKQ202106,Multinet,0.5,Oblique,500,2021-05-01T05:19:54-0800,2021-05-01T05:56:30-0800,-149.4596,59.8377,271,GAK01,3,60,40,104470,LGCAL,Neocalanus cristatus,C4,1,0.0625,109.3,0.146386093,4477.5,0,5056.85,7.40E-01,2.00E+00,1.95E-01,1.48E+01,4.01E+01,3.90E+00
