Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196771,WMCAL,Calanus pacificus,C6 AM,2,0.25,11.38417626,0.702729808,1864.3,0.9,435.69,0.306175129,1.900365498,0.169612465,3.06E+01,1.90E+02,1.70E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104470,LGCAL,Neocalanus cristatus,C3,3,1,11.38417626,0.263523678,2539.2,2.2,968.64,0.255260378,1.313913037,0.120117201,2.55E+01,1.31E+02,1.20E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C1,1,0.0625,11.38417626,1.405459616,318.7,0,3.06,0.004293995,0.085077294,0.006543476,4.29E-01,8.51E+00,6.54E-01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C2,1,0.0625,11.38417626,1.405459616,429,0,7.74,0.010878285,0.173399176,0.013713644,1.09E+00,1.73E+01,1.37E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C4,2,0.0625,11.38417626,2.810919232,677.9,4,32.47,0.091276036,1.03945366,0.085826865,9.13E+00,1.04E+02,8.58E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C5,4,0.0625,11.38417626,5.621838464,938.5,6.5,90.54,0.508987502,4.549994227,0.38750318,5.09E+01,4.55E+02,3.88E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196774,SMCAL,Centropages abdominalis,C6 AF,1,0.0625,11.38417626,1.405459616,1159.5,0,173.56,0.243928115,1.877951035,0.16304639,2.44E+01,1.88E+02,1.63E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104196,WMCAL,Paracalanus,C2,1,0.0625,11.38417626,1.405459616,435.8,0,4.56,0.00640481,0.115564791,0.008995592,6.40E-01,1.16E+01,9.00E-01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104196,WMCAL,Paracalanus,C3,1,0.0625,11.38417626,1.405459616,476.1,0,6.02,0.008465356,0.143092869,0.011231981,8.47E-01,1.43E+01,1.12E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104196,WMCAL,Paracalanus,C4,12,0.0625,11.38417626,16.86551539,561.8,3.6,10.2,0.17209946,2.568624965,0.204857758,1.72E+01,2.57E+02,2.05E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104196,WMCAL,Paracalanus,C5,4,0.0625,11.38417626,5.621838464,655.3,3.3,16.57,0.09315924,1.241752644,0.100482159,9.32E+00,1.24E+02,1.00E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104196,WMCAL,Paracalanus,C6 AF,1,0.0625,11.38417626,1.405459616,687.8,0,19.26,0.027066925,0.348569935,0.028331667,2.71E+00,3.49E+01,2.83E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C3,11,0.0625,11.38417626,15.46005578,359.4,5.6,2.5,0.038684717,0.801116019,0.061262141,3.87E+00,8.01E+01,6.13E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C4,22,0.0625,11.38417626,30.92011155,431.8,4.4,4.45,0.137683991,2.49364346,0.194001358,1.38E+01,2.49E+02,1.94E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C5,4,0.0625,11.38417626,5.621838464,484.7,4.3,6.4,0.035997229,0.599101688,0.047117833,3.60E+00,5.99E+01,4.71E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104513,SMCAL,Microcalanus pygmaeus,C6 AF,3,0.0625,11.38417626,4.216378848,481,0.4,6.22,0.026243286,0.440202017,0.034587434,2.62E+00,4.40E+01,3.46E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C1,23,0.0078125,11.38417626,258.6045693,368.2,5,2.7,0.697590244,14.19940304,1.088255321,6.98E+01,1.42E+03,1.09E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C2,16,0.0078125,11.38417626,179.8988308,454.7,4,5.24,0.941883706,16.4304265,1.284442672,9.42E+01,1.64E+03,1.28E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C3,7,0.0078125,11.38417626,78.70573849,528.3,3.4,8.39,0.660703132,10.32430856,0.818578693,6.61E+01,1.03E+03,8.19E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C4,15,0.0078125,11.38417626,168.6551539,624.9,6.5,14.41,2.430200035,33.38378818,2.6907683,2.43E+02,3.34E+03,2.69E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C5,25,0.0078125,11.38417626,281.0919232,735.6,7,24.18,6.796185101,82.65293096,6.766592817,6.80E+02,8.27E+03,6.77E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104165,SMCAL,Pseudocalanus,C6 AM,22,0.015625,11.38417626,123.6804462,699.4,9.5,20.89,2.583295465,32.4105137,2.642560847,2.58E+02,3.24E+03,2.64E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,355067,SMCAL,Pseudocalanus mimus,C6 AF,50,0.015625,11.38417626,281.0919232,884.9,4.9,43.02,12.09266165,128.7647741,10.72347255,1.21E+03,1.29E+04,1.07E+03
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,157679,SMCAL,Pseudocalanus newmani,C6 AF,25,0.015625,11.38417626,140.5459616,742.2,8.6,25.09,3.5260401,42.40835899,3.476491446,3.53E+02,4.24E+03,3.48E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128634,WMCAL,Corycaeus, ,5,0.125,11.38417626,3.51364904,424,27.7,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128634,WMCAL,Corycaeus,C6 AF,2,0.125,11.38417626,1.405459616,628.3,9.1,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128634,WMCAL,Corycaeus,C6 AM,1,0.125,11.38417626,0.702729808,522.1,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C3,1,1,11.38417626,0.087841226,2347.6,0,299.63,0.02631943,0.178323828,0.015738029,2.63E+00,1.78E+01,1.57E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C4,5,1,11.38417626,0.43920613,3289.6,5.2,862.63,0.378874552,2.000632866,0.182289401,3.79E+01,2.00E+02,1.82E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196775,LGCAL,Eucalanus bungii,C5,4,1,11.38417626,0.351364904,4084.6,11,1728.9,0.6074744,2.711913258,0.252436533,6.07E+01,2.71E+02,2.52E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C1,16,0.0625,11.38417626,22.48735385,420,6,6.17,0.138666181,2.324389515,0.182629255,1.39E+01,2.32E+02,1.83E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C2,15,0.0625,11.38417626,21.08189424,582.5,6.8,16.92,0.356713651,4.718020894,0.382123544,3.57E+01,4.72E+02,3.82E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C3,16,0.0625,11.38417626,22.48735385,796.8,5.2,44.1,0.991611903,10.49813498,0.874928799,9.92E+01,1.05E+03,8.75E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C4,17,0.0625,11.38417626,23.89281347,1020.9,6,94.82,2.265442182,20.03158009,1.708386808,2.27E+02,2.00E+03,1.71E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,196784,MDCAL,Metridia pacifica,C5,5,0.0625,11.38417626,7.02729808,1265.1,5.8,182.96,1.285743563,9.75467176,0.848439481,1.29E+02,9.75E+02,8.48E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,106656,NONCAL,Oithona similis,C1-5,53,0.00390625,11.38417626,1191.829754,367.8,14.3,6.65,7.930450906,128.8834721,10.1628122,7.93E+02,1.29E+04,1.02E+03
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AF,21,0.00390625,11.38417626,472.2344309,444.6,7.4,11.57,5.464447285,78.92372358,6.320333959,5.46E+02,7.89E+03,6.32E+02
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,106656,NONCAL,Oithona similis,C6 AM,3,0.00390625,11.38417626,67.46206156,386.8,7.2,7.4,0.499134123,8.016374048,0.633316583,4.99E+01,8.02E+02,6.33E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,157737,NONCAL,Oithona spinirostris,C1-5,2,0.0625,11.38417626,2.810919232,612.6,8.3,31.76,0.089281138,1.019603301,0.084150776,8.93E+00,1.02E+02,8.42E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,157737,NONCAL,Oithona spinirostris,C6 AF,8,0.0625,11.38417626,11.24367693,718.6,9.5,53.42,0.600593227,6.051510761,0.507476345,6.01E+01,6.05E+02,5.07E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C1-5,6,0.0625,11.38417626,8.432757696,362.9,11.4,6.19,0.05218967,0.868995717,0.068324811,5.22E+00,8.69E+01,6.83E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C6 AF,4,0.0625,11.38417626,5.621838464,432.6,9.5,10.66,0.059921771,0.881360797,0.070414556,5.99E+00,8.81E+01,7.04E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,128956,NONCAL,Triconia borealis,C6 AM,3,0.0625,11.38417626,4.216378848,290.3,18.8,3.17,0.01338381,0.258156688,0.019913619,1.34E+00,2.58E+01,1.99E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C2,2,0.125,11.38417626,1.405459616,419.9,4.7,1.64,0.002306999,0.052762523,0.003983845,2.31E-01,5.28E+00,3.98E-01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C3,7,0.125,11.38417626,4.919108656,561,3.1,5.86,0.028823644,0.489634761,0.038407161,2.88E+00,4.90E+01,3.84E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C4,3,0.125,11.38417626,2.108189424,743.5,4,20.26,0.04270518,0.542538904,0.044171707,4.27E+00,5.43E+01,4.42E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C5,3,0.125,11.38417626,2.108189424,957.6,0.7,61.22,0.129057807,1.267893752,0.106692785,1.29E+01,1.27E+02,1.07E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AF,4,0.125,11.38417626,2.810919232,1126.5,1.6,125.3,0.352199117,2.925279654,0.251514892,3.52E+01,2.93E+02,2.52E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,104811,SMCAL,Scolecithricella minor,C6 AM,1,0.125,11.38417626,0.702729808,1049.3,0,91.52,0.0643168,0.57514477,0.048985424,6.43E+00,5.75E+01,4.90E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,105440,CHAET,Parasagitta elegans, ,3,1,11.38417626,0.263523678,8385.4,41.5,1208.17,0.318380194,0.543504074,0.077257768,3.18E+01,5.44E+01,7.73E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,139178,PTER,Clione limacina, ,1,0.25,11.38417626,0.351364904,590.8,0,88.28,0.031019922,0.311351501,0.01534723,3.10E+00,3.11E+01,1.53E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,140223,PTER,Limacina helicina, ,6,0.125,11.38417626,4.216378848,416.7,74.9,51.49,0.217117851,1.997396282,0.099132715,2.17E+01,2.00E+02,9.91E+00
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,103367,LARV,Oikopleura, ,4,0.015625,11.38417626,22.48735385,297.7,33.6,10.5,0.236184275,6.136862129,0.486805202,2.36E+01,6.14E+02,4.87E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,103407,LARV,Oikopleura dioica, ,54,0.015625,11.38417626,303.579277,536.2,37.7,50.9,15.45113448,270.5804147,22.56062247,1.55E+03,2.71E+04,2.26E+03
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,254453,AMPH,Themisto pacifica, ,11,1,11.38417626,0.966253486,2118.7,28.8,472.65,0.456698525,4.473084571,0.266365897,4.57E+01,4.47E+02,2.66E+01
TGX201809,QuadNet,0.25,Vertical,150,2018-09-12T10:41:15-0800,2018-09-12T10:47:04-0800,-149.4833,59.8470,268,GAK01,0,100,0,428630,AMPH,Cyphocaris challengeri, ,2,1,11.38417626,0.175682452,4065.7,22.1,1736.85,0.305133703,2.271619853,0.140237902,3.05E+01,2.27E+02,1.40E+01
