Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Group,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3],Resp ulO2/m3/day,Excret ugN/m3/day,Biomass mgWW/m2,Resp ulO2/m2/day,Excret ugN/m2/day
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196770,LGCAL,Calanus marshallae,C6 AF,6,0.25,102.9,0.233236152,2912.4,4.2,1733.18,4.04E-01,1.82E+00,1.68E-01,1.62E+01,7.27E+01,6.74E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196771,WMCAL,Calanus pacificus,C5,1,0.25,102.9,0.038872692,1627,0,280.38,1.09E-02,7.51E-02,6.59E-03,4.36E-01,3.00E+00,2.64E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,353708,LGCAL,Neocalanus flemingeri,C5,1,1,102.9,0.009718173,3162.3,0,2111.53,2.05E-02,8.82E-02,8.22E-03,8.21E-01,3.53E+00,3.29E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C5,1,0.25,102.9,0.038872692,795.5,0,30.49,1.19E-03,1.37E-02,1.13E-03,4.74E-02,5.49E-01,4.51E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,104165,SMCAL,Pseudocalanus,C6 AF,2,0.25,102.9,0.077745384,887.6,0.7,43.1,3.35E-03,3.58E-02,2.97E-03,1.34E-01,1.43E+00,1.19E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C3,7,0.25,102.9,0.272108844,2675.4,4.7,452.97,1.23E-01,7.58E-01,6.75E-02,4.93E+00,3.03E+01,2.70E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C4,11,0.25,102.9,0.427599611,3571,4.4,1112.44,4.76E-01,2.37E+00,2.17E-01,1.90E+01,9.49E+01,8.68E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C5,3,0.25,102.9,0.116618076,4619.4,2.2,2467.61,2.88E-01,1.19E+00,1.12E-01,1.15E+01,4.77E+01,4.47E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196775,LGCAL,Eucalanus bungii,C6 AF,2,1,102.9,0.019436346,6254.6,2.3,6338.03,1.23E-01,4.09E-01,3.94E-02,4.93E+00,1.64E+01,1.58E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C6 AF,2,1,102.9,0.019436346,4795.9,3.1,9670.66,1.88E-01,5.66E-01,5.52E-02,7.52E+00,2.26E+01,2.21E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C2,1,1,102.9,0.009718173,1272.1,0,130.5,1.27E-03,1.05E-02,8.97E-04,5.07E-02,4.18E-01,3.59E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C3,4,1,102.9,0.038872692,1851,2,440.94,1.71E-02,1.06E-01,9.45E-03,6.86E-01,4.25E+00,3.78E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C4,1,1,102.9,0.009718173,2663,0,1432.62,1.39E-02,6.55E-02,6.04E-03,5.57E-01,2.62E+00,2.42E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196779,LGCAL,Paraeuchaeta elongata,C5,3,1,102.9,0.029154519,3634.7,3,3937.16,1.15E-01,4.26E-01,4.05E-02,4.59E+00,1.70E+01,1.62E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C4,1,0.0625,102.9,0.155490768,1333.7,0,235.8,3.67E-02,2.63E-01,2.30E-02,1.47E+00,1.05E+01,9.19E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C5,75,0.0625,102.9,11.66180758,1797.3,5.5,604.16,7.05E+00,4.05E+01,3.64E+00,2.82E+02,1.62E+03,1.45E+02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196783,MDCAL,Metridia okhotensis,C6 AF,1,1,102.9,0.009718173,2308.4,0,1305.87,1.27E-02,6.10E-02,5.61E-03,5.08E-01,2.44E+00,2.24E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C5,9,0.0625,102.9,1.39941691,1424.3,6.6,264.39,3.70E-01,2.58E+00,2.26E-01,1.48E+01,1.03E+02,9.04E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AF,29,0.0625,102.9,4.509232264,1816.3,7.7,562.15,2.53E+00,1.48E+01,1.32E+00,1.01E+02,5.91E+02,5.30E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196784,MDCAL,Metridia pacifica,C6 AM,6,0.0625,102.9,0.932944606,1316.6,4.2,206.12,1.92E-01,1.42E+00,1.24E-01,7.69E+00,5.69E+01,4.95E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196782,MDCAL,Heterorhabdus tanneri,C6 AF,2,1,102.9,0.019436346,2808.7,0.7,2004.85,3.90E-02,1.69E-01,1.58E-02,1.56E+00,6.78E+00,6.31E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,196782,MDCAL,Heterorhabdus tanneri,C6 AM,1,1,102.9,0.009718173,2592.1,0,1560.21,1.52E-02,6.99E-02,6.46E-03,6.06E-01,2.80E+00,2.59E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,157737,NONCAL,Oithona spinirostris,C6 AF,1,0.25,102.9,0.038872692,870.9,0,95.67,3.72E-03,3.30E-02,2.80E-03,1.49E-01,1.32E+00,1.12E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C4,2,1,102.9,0.019436346,1481.6,1,325.7,6.33E-03,4.21E-02,3.71E-03,2.53E-01,1.69E+00,1.49E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,349800,MDCAL,Candacia columbiae,C6 AF,2,1,102.9,0.019436346,3122.4,3,2978.6,5.79E-02,2.29E-01,2.16E-02,2.32E+00,9.18E+00,8.65E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,105440,CHAET,Parasagitta elegans, ,25,1,102.9,0.242954325,18624.1,25.3,12704.74,3.09E+00,3.13E+00,4.74E-01,1.23E+02,1.25E+02,1.90E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,105416,CHAET,Eukrohnia hamata, ,2,1,102.9,0.019436346,8381.7,30,759.5,1.48E-02,2.90E-02,4.03E-03,5.90E-01,1.16E+00,1.61E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,139178,PTER,Clione limacina, ,2,1,102.9,0.019436346,2228.5,47.5,1898.02,3.69E-02,1.73E-01,9.37E-03,1.48E+00,6.93E+00,3.75E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,140223,PTER,Limacina helicina, ,14,1,102.9,0.136054422,822.6,29.7,179.23,2.44E-02,1.95E-01,9.85E-03,9.75E-01,7.81E+00,3.94E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,140223,PTER,Limacina helicina, ,7,1,102.9,0.068027211,1971.5,19.3,1940.43,1.32E-01,6.29E-01,3.40E-02,5.28E+00,2.52E+01,1.36E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,254453,AMPH,Themisto pacifica, ,28,0.25,102.9,1.088435374,2833.5,22.2,1008.67,1.10E+00,9.19E+00,5.57E-01,4.39E+01,3.68E+02,2.23E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,254453,AMPH,Themisto pacifica, ,11,1,102.9,0.106899903,5252.8,17.4,5587.14,5.97E-01,3.38E+00,2.15E-01,2.39E+01,1.35E+02,8.61E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,13,0.25,102.9,0.505344995,3214.6,30.8,1029.97,5.20E-01,4.20E+00,2.55E-01,2.08E+01,1.68E+02,1.02E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,428630,AMPH,Cyphocaris challengeri, ,7,1,102.9,0.068027211,10027.8,21.5,25702.13,1.75E+00,6.85E+00,4.57E-01,6.99E+01,2.74E+02,1.83E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,180759,AMPH,Primno macropa, ,4,1,102.9,0.038872692,4727,20.2,3813.19,1.48E-01,9.15E-01,5.76E-02,5.93E+00,3.66E+01,2.31E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,106777,MERO,Hippolytidae,Zoea,1,1,102.9,0.009718173,2782.6,0,340.95,3.31E-03,4.56E-02,2.15E-03,1.33E-01,1.83E+00,8.61E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,148431,MERO,Pisinae,Zoea,3,1,102.9,0.029154519,822.2,3.8,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,1128,EUPH,Euphausiacea,Calyptopis,2,0.25,102.9,0.077745384,2036.5,34.3,111.23,8.65E-03,1.61E-01,6.91E-03,3.46E-01,6.45E+00,2.76E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,1128,EUPH,Euphausiacea,Furcilia,31,0.25,102.9,1.20505345,2793.3,12.2,212.6,2.56E-01,4.18E+00,1.82E-01,1.02E+01,1.67E+02,7.29E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,237851,EUPH,Euphausia pacifica,AF,1,1,102.9,0.009718173,18233.9,0,82192.5,7.99E-01,3.26E+00,1.70E-01,3.20E+01,1.30E+02,6.78E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,127482,OSTR,Halocyprididae, ,11,0.25,102.9,0.427599611,1612.5,8.8,293.27,1.25E-01,6.81E-01,2.31E-02,5.02E+00,2.72E+01,9.22E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,1082,MERO,Cirripedia,Cyprid,1,0.25,102.9,0.038872692,1577.7,0,496.89,1.93E-02,1.16E-01,1.04E-02,7.73E-01,4.66E+00,4.16E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,101,MERO,Gastropoda,Larvae,1,1,102.9,0.009718173,724.5,0,102.56,9.97E-04,9.67E-03,4.77E-04,3.99E-02,3.87E-01,1.91E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,1248,CTENO,Ctenophora, ,2,1,102.9,0.019436346,2744.3,60.2,10413.41,2.02E-01,4.60E-02,3.76E-03,8.10E+00,1.84E+00,1.50E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,257529,OTHR,Holophryxus alaskensis,Cryptoniscid,2,1,102.9,0.019436346,2150.1,1.3,340.45,6.62E-03,4.36E-02,3.85E-03,2.65E-01,1.74E+00,1.54E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,10194,FISH,Actinopterygii,Egg,1,1,102.9,0.009718173,933.7,0,476.9,4.63E-03,1.54E-02,9.06E-03,1.85E-01,6.16E-01,3.62E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,107649,DECA,Pandalus borealis,Juvenile,1,1,102.9,0.009718173,54616.3,0,2008005.5,1.95E+01,3.53E+01,2.16E+00,7.81E+02,1.41E+03,8.63E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,514245,DECA,Pasiphaea pacifica,Zoea,7,1,102.9,0.068027211,13341.6,7.6,19557.11,1.33E+00,7.08E+00,3.77E-01,5.32E+01,2.83E+02,1.51E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,514245,DECA,Pasiphaea pacifica,Juvenile,2,1,102.9,0.019436346,32859.7,5.9,284077.45,5.52E+00,1.57E+01,9.09E-01,2.21E+02,6.30E+02,3.63E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,117849,CNID,Aglantha digitale, ,1,1,102.9,0.009718173,3974.3,0,924.65,8.99E-03,9.25E-03,7.44E-04,3.59E-01,3.70E-01,2.98E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,13551,CNID,Anthoathecata, ,1,1,102.9,0.009718173,1163.1,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,117834,CNID,Proboscidactyla flavicirrata, ,1,1,102.9,0.009718173,4061.3,0,3673.59,3.57E-02,2.66E-02,2.23E-03,1.43E+00,1.06E+00,8.92E-02
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,13552,CNID,Leptothecata, ,5,1,102.9,0.048590865,10185.1,48.8,20473.44,9.95E-01,4.45E-01,3.97E-02,3.98E+01,1.78E+01,1.59E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,103413,LARV,Oikopleura labradoriensis,Tail,15,0.25,102.9,0.583090379,769,41.8,130.84,7.63E-02,1.07E+00,9.12E-02,3.05E+00,4.26E+01,3.65E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,2,100,60,1035143,CNID,Solmundaegina nematophora, ,7,1,102.9,0.068027211,8178.9,24.8,31592.08,2.15E+00,9.32E-01,8.37E-02,8.60E+01,3.73E+01,3.35E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,104257,SMCAL,Acartia longiremis,C6 AF,2,0.125,101.2,0.158102767,921.8,5.1,54.68,8.65E-03,9.20E-02,7.70E-03,1.73E-01,1.84E+00,1.54E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,104112,SMCAL,Aetideus,C6 AF,6,0.125,101.2,0.4743083,1472.9,4.2,317.16,1.50E-01,1.06E+00,9.36E-02,3.01E+00,2.12E+01,1.87E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,104115,SMCAL,Bradyidius,C4,1,0.125,101.2,0.079051383,1328.9,0,228.16,1.80E-02,1.38E-01,1.20E-02,3.61E-01,2.75E+00,2.40E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,104115,SMCAL,Bradyidius,C5,1,0.125,101.2,0.079051383,1524.1,0,351.5,2.78E-02,1.92E-01,1.69E-02,5.56E-01,3.83E+00,3.39E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,346494,MDCAL,Gaetanus simplex,C6 AF,1,0.5,101.2,0.019762846,2527.7,0,1589.54,3.14E-02,1.52E-01,1.41E-02,6.28E-01,3.04E+00,2.82E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C3,3,0.125,101.2,0.23715415,1348.3,5.5,155.01,3.68E-02,3.06E-01,2.64E-02,7.35E-01,6.13E+00,5.29E-01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C4,14,0.125,101.2,1.106719368,1848.1,7.2,420.51,4.65E-01,3.06E+00,2.73E-01,9.31E+00,6.13E+01,5.45E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C5,41,0.125,101.2,3.241106719,2511,7.2,1101.8,3.57E+00,1.88E+01,1.72E+00,7.14E+01,3.75E+02,3.44E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C6 AF,15,0.125,101.2,1.185770751,2926,9,1793.63,2.13E+00,9.95E+00,9.25E-01,4.25E+01,1.99E+02,1.85E+01
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196770,LGCAL,Calanus marshallae,C6 AM,1,0.125,101.2,0.079051383,2768.8,0,1471.77,1.16E-01,5.74E-01,5.30E-02,2.33E+00,1.15E+01,1.06E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196771,WMCAL,Calanus pacificus,C4,5,0.125,101.2,0.395256917,1455.4,2.6,195.84,7.74E-02,6.12E-01,5.32E-02,1.55E+00,1.22E+01,1.06E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196771,WMCAL,Calanus pacificus,C5,9,0.125,101.2,0.711462451,1751.8,5.5,359.6,2.56E-01,1.75E+00,1.55E-01,5.12E+00,3.50E+01,3.10E+00
TGX202109,Multinet,0.5,Oblique,500,2021-09-25T00:11:28-0800,2021-09-25T00:40:44-0800,-149.4841,59.8391,275,GAK01,3,60,40,196771,WMCAL,Calanus pacificus,C6 AF,1,0.125,101.2,0.079051383,2131.1,0,671.66,5.31E-02,3.15E-01,2.84E-02,1.06E+00,6.29E+00,5.67E-01
